1,9.35808E-08,1.43856E-07,1.0328E-07,2.10657E-07,8.96864E-08,6.35733E-08,4.5843E-08,9.09767E-08,7.3566E-08,2.85489E-08,1.41041E-07,7.70575E-08,1.14512E-07,2.27706E-08,8.09572E-08,2.10157E-07,1.31734E-07,4.83478E-08,8.35477E-08,2.9643E-07,6.86491E-07,1.40086E-07,1.57334E-07,2.30606E-07,3.38619E-07,5.60987E-07,4.09353E-07,4.35643E-07,2.01507E-07,1.10747E-06,8.18598E-07
362,0.78073091,0.797325558,0.821248948,0.873995192,0.871465629,0.885039159,0.904685688,0.933866127,0.939370537,0.935943867,0.972090571,0.972147774,0.984157799,0.97635123,0.989691943,0.993860684,0.993938165,0.99495035,0.997151099,0.998917949,0.999295307,0.999334655,0.999671112,0.999809648,0.999922387,0.999938366,0.999971359,0.999982896,0.999986154,0.999992379,0.999996563
363,0.783312077,0.799777137,0.823638522,0.875954998,0.873549135,0.887048949,0.906537536,0.935303722,0.940749294,0.937447562,0.972879738,0.972963435,0.984686114,0.977126119,0.990080227,0.994105593,0.994187156,0.995177538,0.997289465,0.998975262,0.999333133,0.999374104,0.999692401,0.999822553,0.999928088,0.999942873,0.999973663,0.999984336,0.999987394,0.999993032,0.999996884
364,0.785875589,0.802210716,0.826007938,0.877893482,0.875609403,0.88903411,0.908363404,0.936717448,0.942103919,0.938924458,0.973650544,0.973759511,0.985199519,0.977880119,0.990455939,0.994341933,0.994427189,0.995395759,0.997421843,0.999029813,0.999369096,0.999411415,0.999712418,0.999834646,0.999933396,0.999947071,0.999975793,0.999985661,0.999988529,0.999993632,0.999997176
365,0.788421379,0.804626254,0.828357174,0.879810707,0.87764649,0.89099473,0.910163432,0.93810752,0.943434648,0.940374806,0.974403293,0.974536333,0.985698338,0.978613634,0.990819404,0.994569951,0.994658531,0.995605306,0.997548456,0.99908172,0.999403279,0.999446691,0.999731233,0.999845973,0.999938338,0.999950979,0.99997776,0.99998688,0.999989567,0.999994183,0.999997441
366,0.790949386,0.807023711,0.830686213,0.881706739,0.879660457,0.8929309,0.911937766,0.939474153,0.944741719,0.941798861,0.975138286,0.97529423,0.986182888,0.97932706,0.991170939,0.99478989,0.994881441,0.995806466,0.997669516,0.999131096,0.99943576,0.999480031,0.999748911,0.999856579,0.999942936,0.999954617,0.999979576,0.999988001,0.999990516,0.999994688,0.999997683
367,0.793459549,0.809403049,0.832995039,0.883581646,0.88165137,0.894842714,0.913686553,0.940817565,0.946025372,0.943196883,0.975855824,0.976033531,0.986653484,0.980020795,0.991510856,0.995001989,0.995096174,0.995999519,0.997785234,0.999178051,0.999466616,0.999511529,0.999765514,0.999866506,0.999947212,0.999958,0.999981253,0.999989031,0.999991383,0.999995152,0.999997903
368,0.795951812,0.811764236,0.835283641,0.8854355,0.883619295,0.896730272,0.915409945,0.942137978,0.947285851,0.944569133,0.976556205,0.976754561,0.987110437,0.980695232,0.991839464,0.99520648,0.99530298,0.996184737,0.997895811,0.999222689,0.99949592,0.999541278,0.999781102,0.999875793,0.999951188,0.999961146,0.999982799,0.999989978,0.999992176,0.999995577,0.999998104
369,0.798426119,0.814107239,0.837552008,0.887268374,0.885564307,0.898593675,0.917108098,0.943435612,0.9485234,0.945915874,0.977239726,0.977457646,0.987554054,0.981350762,0.992157064,0.99540359,0.995502102,0.996362386,0.998001444,0.999265114,0.999523742,0.999569363,0.99979573,0.999884479,0.999954883,0.999964071,0.999984225,0.999990847,0.999992899,0.999995967,0.999998285
370,0.800882419,0.81643203,0.839800137,0.889080347,0.887486479,0.90043303,0.918781171,0.944710693,0.949738264,0.947237373,0.977906683,0.978143107,0.987984637,0.981987773,0.992463954,0.995593544,0.99569378,0.996532726,0.998102323,0.999305422,0.999550149,0.999595869,0.999809453,0.999892599,0.999958315,0.999966788,0.999985539,0.999991645,0.999993558,0.999996324,0.999998451
371,0.803320665,0.818738583,0.842028025,0.890871496,0.88938589,0.902248446,0.920429329,0.945963445,0.95093069,0.948533898,0.978557368,0.978811265,0.988402487,0.982606648,0.992760425,0.995776559,0.995878245,0.996696009,0.998198632,0.999343707,0.999575207,0.999620875,0.999822322,0.999900187,0.999961502,0.999969312,0.999986749,0.999992376,0.99999416,0.999996651,0.999998601
372,0.80574081,0.821026875,0.844235672,0.892641905,0.891262623,0.904040038,0.922052736,0.947194097,0.952100928,0.949805722,0.979192073,0.979462439,0.988807897,0.983207769,0.993046764,0.995952847,0.996055727,0.996852482,0.998290551,0.999380061,0.999598977,0.999644457,0.999834384,0.999907274,0.99996446,0.999971655,0.999987864,0.999993047,0.999994708,0.99999695,0.999998737
373,0.808142812,0.823296886,0.846423083,0.894391658,0.893116762,0.90580792,0.923651563,0.948402877,0.953249228,0.951053118,0.979811087,0.980096944,0.98920116,0.983791514,0.993323252,0.996122618,0.996226445,0.997002385,0.998378253,0.999414569,0.99962152,0.999666689,0.999845687,0.999913892,0.999967204,0.99997383,0.99998889,0.999993662,0.999995208,0.999997223,0.99999886
374,0.81052663,0.825548598,0.848590265,0.896120842,0.894948397,0.907552214,0.925225982,0.949590016,0.95437584,0.95227636,0.980414697,0.980715095,0.989582561,0.984358257,0.993590165,0.996286074,0.996390619,0.99714595,0.998461906,0.999447317,0.999642892,0.99968764,0.999856273,0.999920069,0.999969748,0.999975847,0.999989833,0.999994225,0.999995662,0.999997474,0.999998972
375,0.812892228,0.827781996,0.850737227,0.897829547,0.896757619,0.909273043,0.92677617,0.950755746,0.955481018,0.953475726,0.981003188,0.981317202,0.989952385,0.984908368,0.993847774,0.996443413,0.996548459,0.997283405,0.998541671,0.999478384,0.999663149,0.999707377,0.999866184,0.999925831,0.999972107,0.999977717,0.999990701,0.999994741,0.999996076,0.999997702,0.999999073
376,0.815239571,0.829997067,0.852863983,0.899517866,0.898544522,0.910970533,0.928302307,0.9519003,0.956565014,0.954651495,0.981576841,0.981903575,0.99031091,0.985442215,0.994096344,0.996594831,0.996700173,0.997414972,0.998617707,0.999507847,0.999682344,0.999725963,0.999875459,0.999931206,0.999974292,0.999979451,0.999991499,0.999995213,0.999996452,0.999997911,0.999999165
377,0.817568628,0.832193803,0.854970549,0.901185891,0.900309206,0.912644814,0.929804573,0.953023912,0.957628083,0.955803946,0.982135938,0.98247452,0.990658411,0.98596016,0.994336135,0.996740515,0.996845961,0.997540864,0.998690165,0.999535781,0.999700527,0.999743459,0.999884137,0.999936215,0.999976317,0.999981057,0.999992231,0.999995644,0.999996794,0.999998102,0.999999248
378,0.81987937,0.834372195,0.857056945,0.902833721,0.90205177,0.91429602,0.931283154,0.954126816,0.95867048,0.956933363,0.982680756,0.983030341,0.990995157,0.986462562,0.994567403,0.99688065,0.99698602,0.99766129,0.998759192,0.999562258,0.999717746,0.999759924,0.999892251,0.999940883,0.99997819,0.999982545,0.999992904,0.999996039,0.999997104,0.999998276,0.999999323
379,0.82217177,0.83653224,0.859123193,0.904461454,0.903772318,0.915924285,0.932738238,0.95520925,0.95969246,0.958040028,0.98321157,0.983571338,0.991321417,0.986949776,0.994790397,0.997015417,0.997120541,0.997776453,0.99882493,0.999587345,0.999734047,0.999775411,0.999899836,0.999945232,0.999979924,0.999983922,0.999993521,0.999996399,0.999997386,0.999998435,0.999999391
380,0.824445807,0.838673934,0.861169317,0.906069192,0.905470958,0.917529749,0.934170014,0.95627145,0.960694279,0.959124225,0.983728653,0.984097809,0.991637451,0.987422153,0.995005362,0.99714499,0.997249712,0.997886551,0.998887516,0.999611108,0.999749477,0.999789974,0.999906923,0.99994928,0.999981528,0.999985196,0.999994088,0.999996729,0.999997642,0.99999858,0.999999453
381,0.826701459,0.84079728,0.863195345,0.907657038,0.907147798,0.919112553,0.935578677,0.957313654,0.961676194,0.960186239,0.984232274,0.984610049,0.991943517,0.987880039,0.995212538,0.997269541,0.997373713,0.997991773,0.998947083,0.999633611,0.999764075,0.999803662,0.999913542,0.999953048,0.999983011,0.999986375,0.999994607,0.999997029,0.999997873,0.999998712,0.999999508
382,0.828938709,0.84290228,0.865201309,0.909225098,0.908802951,0.920672842,0.93696442,0.9583361,0.962638461,0.961226356,0.984722701,0.985108352,0.992239869,0.988323777,0.995412158,0.997389237,0.997492722,0.998092306,0.999003759,0.999654913,0.999777885,0.999816524,0.999919722,0.999956553,0.999984381,0.999987465,0.999995083,0.999997303,0.999998084,0.999998832,0.999999558
383,0.831157542,0.84498894,0.867187242,0.910773479,0.910436531,0.922210763,0.938327442,0.959339027,0.963581338,0.962244864,0.985200199,0.985593005,0.992526757,0.988753704,0.995604452,0.997504239,0.997606911,0.99818833,0.999057667,0.999675072,0.999790944,0.999828605,0.99992549,0.999959813,0.999985647,0.999988472,0.999995519,0.999997554,0.999998274,0.999998941,0.999999603
384,0.833357945,0.847057268,0.869153181,0.912302291,0.912048657,0.923726465,0.939667942,0.960322674,0.964505082,0.963242049,0.985665028,0.986064295,0.992804425,0.989170152,0.995789645,0.997614706,0.997716447,0.998280018,0.999108926,0.999694144,0.999803289,0.999839948,0.99993087,0.999962843,0.999986816,0.999989403,0.999995918,0.999997782,0.999998446,0.999999041,0.999999644
385,0.835539909,0.849107275,0.871099165,0.913811646,0.913639448,0.925220101,0.940986123,0.961287281,0.96540995,0.964218199,0.986117449,0.986522505,0.993073115,0.989573452,0.995967955,0.997720791,0.997821493,0.998367541,0.999157652,0.999712182,0.999814957,0.999850594,0.999935887,0.999965658,0.999987895,0.999990262,0.999996284,0.999997989,0.999998602,0.999999132,0.999999681
386,0.837703427,0.851138973,0.873025236,0.915301657,0.915209027,0.926691826,0.942282188,0.962233088,0.966296199,0.965173604,0.986557717,0.986967914,0.993333063,0.989963927,0.996139596,0.997822645,0.997922208,0.998451061,0.999203953,0.999729237,0.999825981,0.999860583,0.999940563,0.999968273,0.99998889,0.999991056,0.999996618,0.999998178,0.999998743,0.999999214,0.999999714
387,0.839848495,0.85315238,0.874931438,0.91677244,0.91675752,0.928141797,0.943556344,0.963160335,0.967164087,0.96610855,0.986986085,0.987400799,0.993584501,0.990341897,0.996304779,0.997920413,0.998018745,0.998530737,0.999247938,0.999745357,0.999836394,0.999869951,0.99994492,0.9999707,0.999989808,0.999991788,0.999996924,0.999998351,0.99999887,0.999999289,0.999999744
388,0.841975111,0.855147511,0.876817819,0.918224112,0.918285052,0.929570173,0.944808799,0.964069263,0.968013868,0.967023326,0.987402804,0.987821433,0.993827657,0.990707676,0.996463707,0.998014236,0.998111255,0.998606723,0.999289709,0.999760589,0.999846227,0.999878733,0.999948978,0.999972953,0.999990654,0.999992463,0.999997203,0.999998507,0.999998985,0.999999357,0.99999977
389,0.844083277,0.857124389,0.87868443,0.919656792,0.919791755,0.930977116,0.946039761,0.96496011,0.968845801,0.967918222,0.987808121,0.988230086,0.994062756,0.991061574,0.996616579,0.998104253,0.998199883,0.998679168,0.999329364,0.999774977,0.999855509,0.999886964,0.999952756,0.999975042,0.999991433,0.999993085,0.999997458,0.99999865,0.999999089,0.999999419,0.999999795
390,0.846172995,0.859083036,0.880531322,0.9210706,0.921277761,0.93236279,0.947249443,0.965833118,0.969660141,0.968793525,0.98820228,0.988627024,0.994290018,0.991403897,0.996763592,0.998190598,0.998284769,0.998748215,0.999367,0.999788564,0.999864268,0.999894674,0.999956272,0.99997698,0.999992151,0.999993659,0.999997691,0.999998779,0.999999183,0.999999475,0.999999816
391,0.848244272,0.861023476,0.882358551,0.92246566,0.922743202,0.93372736,0.948438056,0.966688527,0.970457144,0.969649524,0.988585521,0.98901251,0.994509656,0.991734944,0.996904934,0.9982734,0.998366052,0.998814004,0.999402706,0.99980139,0.999872533,0.999901894,0.999959542,0.999978775,0.999992812,0.999994187,0.999997904,0.999998897,0.999999267,0.999999526,0.999999836
392,0.850297117,0.862945738,0.884166174,0.923842096,0.924188217,0.935070996,0.949605817,0.967526575,0.971237063,0.970486506,0.988958084,0.989386804,0.994721884,0.992055012,0.997040791,0.998352786,0.998443863,0.998876668,0.999436572,0.999813494,0.999880328,0.999908653,0.999962582,0.999980439,0.99999342,0.999994674,0.999998097,0.999999003,0.999999343,0.999999572,0.999999853
393,0.85233154,0.864849851,0.885954253,0.925200032,0.925612942,0.936393865,0.950752939,0.968347503,0.972000153,0.971304758,0.989320204,0.989750161,0.994926907,0.992364392,0.997171344,0.998428879,0.998518333,0.998936337,0.999468681,0.999824913,0.999887678,0.999914978,0.999965408,0.999981979,0.999993979,0.999995122,0.999998274,0.9999991,0.999999412,0.999999614,0.999999869
394,0.854347557,0.866735847,0.887722848,0.926539596,0.927017519,0.937696142,0.95187964,0.96915155,0.972746668,0.972104567,0.989672111,0.990102835,0.995124929,0.992663368,0.997296769,0.998501797,0.998589585,0.998993137,0.999499116,0.999835683,0.999894606,0.999920894,0.999968034,0.999983405,0.999994493,0.999995534,0.999998435,0.999999188,0.999999474,0.999999652,0.999999883
395,0.856345182,0.868603761,0.889472026,0.927860918,0.92840209,0.938977998,0.952986138,0.969938953,0.973476859,0.97288622,0.990014035,0.990445073,0.99531615,0.992952222,0.997417237,0.998571657,0.998657742,0.999047189,0.999527953,0.999845838,0.999901135,0.999926425,0.999970472,0.999984725,0.999994965,0.999995913,0.999998582,0.999999268,0.999999529,0.999999686,0.999999896
396,0.858324435,0.870453628,0.891201854,0.929164125,0.929766799,0.94023961,0.954072653,0.970709951,0.974190978,0.97365,0.9903462,0.990777122,0.995500762,0.99323123,0.997532916,0.998638571,0.998722921,0.99909861,0.999555269,0.999855408,0.999907285,0.999931595,0.999972735,0.999985945,0.999995399,0.999996261,0.999998716,0.99999934,0.999999579,0.999999717,0.999999907
397,0.860285336,0.872285487,0.892912402,0.930449351,0.931111792,0.941481153,0.955139404,0.971464781,0.974889276,0.974396193,0.990668831,0.991099223,0.995678958,0.993500662,0.997643969,0.998702647,0.998785236,0.999147512,0.999581135,0.999864426,0.999913078,0.999936426,0.999974835,0.999987073,0.999995797,0.999996581,0.999998837,0.999999405,0.999999624,0.999999746,0.999999917
398,0.86222791,0.87409938,0.894603742,0.931716728,0.932437217,0.942702807,0.956186612,0.972203679,0.975572002,0.975125082,0.990982145,0.991411614,0.995850924,0.993760785,0.997750555,0.998763991,0.998844797,0.999194005,0.999605619,0.99987292,0.999918532,0.999940937,0.999976783,0.999988116,0.999996163,0.999996875,0.999998948,0.999999464,0.999999664,0.999999771,0.999999926
399,0.864152182,0.87589535,0.896275947,0.93296639,0.933743223,0.94390475,0.957214501,0.972926882,0.976239403,0.975836948,0.991286358,0.99171453,0.996016842,0.99401186,0.997852826,0.998822705,0.998901711,0.999238192,0.999628789,0.999880919,0.999923665,0.999945149,0.999978588,0.999989079,0.999996498,0.999997145,0.999999048,0.999999518,0.9999997,0.999999794,0.999999934
400,0.86605818,0.87767344,0.897929096,0.934198472,0.935029961,0.945087166,0.958223291,0.973634624,0.976891727,0.976532072,0.991581683,0.992008202,0.996176891,0.994254143,0.997950934,0.998878889,0.998956081,0.999280176,0.999650708,0.999888448,0.999928496,0.999949079,0.999980262,0.999989968,0.999996805,0.999997392,0.999999139,0.999999566,0.999999732,0.999999815,0.999999941
401,0.867945936,0.879433699,0.899563265,0.93541311,0.936297583,0.946250235,0.959213207,0.974327138,0.97752922,0.977210735,0.99186833,0.992292857,0.996331246,0.994487885,0.998045025,0.998932639,0.999008009,0.999320053,0.999671436,0.999895533,0.99993304,0.999952746,0.999981812,0.999990789,0.999997087,0.999997619,0.999999222,0.99999961,0.999999761,0.999999833,0.999999948
402,0.869815482,0.881176176,0.901178538,0.936610442,0.937546245,0.947394142,0.960184473,0.975004659,0.978152125,0.977873214,0.992146504,0.992568718,0.996480078,0.994713332,0.99813524,0.998984046,0.999057589,0.999357916,0.999691031,0.999902198,0.999937313,0.999956165,0.999983247,0.999991546,0.999997345,0.999997828,0.999999298,0.999999649,0.999999787,0.99999985,0.999999954
403,0.871666853,0.882900921,0.902774995,0.937790607,0.938776101,0.948519072,0.961137312,0.975667418,0.978760685,0.978519785,0.992416409,0.992836005,0.996623553,0.994930726,0.998221717,0.999033203,0.999104916,0.999393857,0.99970955,0.999908467,0.99994133,0.999959352,0.999984575,0.999992244,0.999997581,0.999998018,0.999999366,0.999999685,0.999999811,0.999999866,0.999999959
404,0.873500088,0.884607989,0.904352723,0.938953744,0.939987309,0.949625211,0.96207195,0.976315646,0.979355142,0.979150725,0.992678244,0.993094935,0.996761836,0.995140304,0.998304591,0.999080194,0.999150081,0.999427961,0.999727046,0.99991436,0.999945105,0.999962322,0.999985804,0.999992887,0.999997797,0.999998193,0.999999428,0.999999717,0.999999832,0.999999879,0.999999963
405,0.875315225,0.886297434,0.905911808,0.940099993,0.941180026,0.950712746,0.962988611,0.976949571,0.979935735,0.979766307,0.992932206,0.99334572,0.996895085,0.995342296,0.99838399,0.999125106,0.999193171,0.999460313,0.999743569,0.999919898,0.999948653,0.999965088,0.99998694,0.99999348,0.999997995,0.999998353,0.999999484,0.999999746,0.99999985,0.999999892,0.999999968
406,0.877112306,0.887969313,0.90745234,0.941229497,0.942354412,0.951781865,0.963887521,0.977569424,0.980502703,0.980366801,0.993178488,0.993588569,0.997023455,0.99553693,0.998460043,0.999168019,0.99923427,0.999490993,0.999759169,0.999925102,0.999951985,0.999967663,0.999987991,0.999994026,0.999998176,0.9999985,0.999999535,0.999999772,0.999999867,0.999999903,0.999999971
407,0.878891377,0.889623686,0.908974409,0.942342397,0.943510628,0.952832757,0.964768905,0.97817543,0.981056281,0.980952479,0.99341728,0.993823687,0.997147099,0.995724427,0.99853287,0.999209013,0.999273459,0.999520076,0.999773893,0.999929989,0.999955114,0.99997006,0.999988961,0.999994528,0.999998341,0.999998634,0.999999581,0.999999796,0.999999882,0.999999913,0.999999974
408,0.880652482,0.891260613,0.910478109,0.943438837,0.944648835,0.953865612,0.965632988,0.978767816,0.981596704,0.981523608,0.993648768,0.994051276,0.997266166,0.995905005,0.998602592,0.999248163,0.999310819,0.999547639,0.999787784,0.999934578,0.999958051,0.999972289,0.999989858,0.999994991,0.999998492,0.999998757,0.999999623,0.999999817,0.999999895,0.999999922,0.999999977
409,0.882395672,0.892880157,0.911963533,0.944518961,0.945769197,0.954880621,0.966479997,0.979346806,0.982124205,0.982080455,0.993873136,0.994271534,0.997380799,0.996078876,0.998669324,0.999285544,0.999346424,0.999573751,0.999800886,0.999938885,0.999960807,0.999974363,0.999990685,0.999995416,0.99999863,0.999998869,0.99999966,0.999999836,0.999999907,0.99999993,0.99999998
410,0.884120995,0.894482383,0.913430779,0.945582913,0.946871877,0.955877974,0.967310155,0.979912622,0.982639015,0.982623283,0.994090564,0.994484655,0.997491141,0.996246247,0.998733178,0.999321226,0.999380348,0.999598482,0.99981324,0.999942927,0.999963393,0.99997629,0.999991449,0.999995807,0.999998755,0.999998971,0.999999694,0.999999853,0.999999917,0.999999938,0.999999982
411,0.885828504,0.896067357,0.914879946,0.946630839,0.947957039,0.956857863,0.968123689,0.980465487,0.983141364,0.983152354,0.99430123,0.994690829,0.997597328,0.996407321,0.998794261,0.999355278,0.999412661,0.999621895,0.999824884,0.999946718,0.999965818,0.999978081,0.999992153,0.999996166,0.99999887,0.999999065,0.999999725,0.999999869,0.999999927,0.999999944,0.999999984
412,0.887518255,0.897635146,0.916311132,0.947662885,0.94902485,0.957820481,0.968920824,0.981005619,0.983631477,0.983667928,0.994505307,0.994890245,0.997699495,0.996562298,0.998852681,0.999387767,0.999443433,0.999644056,0.999835855,0.999950273,0.999968091,0.999979744,0.999992802,0.999996496,0.999998975,0.99999915,0.999999753,0.999999883,0.999999935,0.99999995,0.999999986
413,0.889190304,0.899185822,0.917724439,0.948679197,0.950075476,0.95876602,0.969701782,0.981533237,0.984109581,0.984170264,0.994702966,0.995083084,0.997797772,0.996711369,0.998908537,0.999418757,0.999472727,0.999665023,0.999846189,0.999953605,0.999970223,0.999981289,0.9999934,0.999996799,0.99999907,0.999999228,0.999999778,0.999999895,0.999999943,0.999999955,0.999999988
414,0.890844709,0.900719455,0.919119972,0.949679924,0.951109084,0.959694674,0.97046679,0.982048557,0.984575899,0.984659615,0.994894374,0.995269528,0.997892288,0.996854725,0.998961929,0.999448309,0.999500609,0.999684854,0.999855919,0.999956727,0.99997222,0.999982722,0.999993952,0.999997077,0.999999157,0.999999299,0.999999801,0.999999906,0.999999949,0.99999996,0.999999989
415,0.892481531,0.902236119,0.920497835,0.950665212,0.952125843,0.960606636,0.971216071,0.982551794,0.985030651,0.985136235,0.995079696,0.995449753,0.997983166,0.996992549,0.999012953,0.999476483,0.999527139,0.999703605,0.999865078,0.999959653,0.99997409,0.999984052,0.999994459,0.999997332,0.999999236,0.999999364,0.999999821,0.999999916,0.999999955,0.999999964,0.99999999
416,0.894100832,0.903735887,0.921858135,0.95163521,0.95312592,0.9615021,0.971949847,0.983043162,0.985474056,0.985600375,0.995259094,0.995623931,0.998070527,0.997125022,0.999061701,0.999503338,0.999552375,0.999721329,0.999873696,0.999962392,0.999975842,0.999985285,0.999994926,0.999997566,0.999999308,0.999999423,0.999999839,0.999999925,0.99999996,0.999999968,0.999999992
417,0.895702678,0.905218838,0.923200979,0.952590066,0.954109486,0.96238126,0.972668341,0.983522871,0.985906332,0.986052282,0.995432724,0.995792232,0.998154488,0.99725232,0.999108262,0.999528927,0.999576375,0.999738077,0.999881802,0.999964957,0.999977482,0.999986428,0.999995356,0.99999778,0.999999374,0.999999477,0.999999856,0.999999933,0.999999965,0.999999972,0.999999993
418,0.897287133,0.906685048,0.924526477,0.953529929,0.955076709,0.96324431,0.973371776,0.983991131,0.986327693,0.986492203,0.995600742,0.995954822,0.998235165,0.997374614,0.999152723,0.999553305,0.999599192,0.999753896,0.999889425,0.999967357,0.999979017,0.999987488,0.999995751,0.999997976,0.999999433,0.999999526,0.999999871,0.999999941,0.999999969,0.999999975,0.999999993
419,0.898854265,0.908134598,0.925834741,0.95445495,0.956027761,0.964091444,0.974060372,0.98444815,0.986738351,0.98692038,0.995763301,0.996111863,0.998312668,0.99749207,0.999195168,0.999576523,0.99962088,0.999768834,0.99989659,0.999969602,0.999980453,0.999988469,0.999996114,0.999998156,0.999999487,0.99999957,0.999999884,0.999999947,0.999999973,0.999999977,0.999999994
420,0.900404146,0.909567567,0.927125881,0.955365276,0.956962811,0.964922857,0.974734349,0.984894133,0.987138516,0.987337054,0.995920549,0.996263514,0.998387107,0.997604851,0.999235677,0.999598631,0.999641487,0.999782935,0.999903323,0.999971702,0.999981796,0.999989377,0.999996448,0.99999832,0.999999537,0.999999611,0.999999897,0.999999953,0.999999976,0.99999998,0.999999995
421,0.901936845,0.910984039,0.928400013,0.956261059,0.957882031,0.965738742,0.975393928,0.985329283,0.987528397,0.987742462,0.996072632,0.99640993,0.998458586,0.997713116,0.999274329,0.999619677,0.999661063,0.999796242,0.999909647,0.999973666,0.999983052,0.999990218,0.999996754,0.999998471,0.999999581,0.999999648,0.999999907,0.999999958,0.999999979,0.999999982,0.999999996
422,0.903452437,0.912384098,0.929657251,0.957142448,0.958785593,0.966539294,0.976039325,0.985753803,0.987908198,0.98813684,0.996219692,0.996551265,0.998527207,0.997817019,0.999311199,0.999639707,0.999679655,0.999808794,0.999915586,0.999975501,0.999984226,0.999990996,0.999997035,0.999998609,0.999999622,0.999999681,0.999999917,0.999999963,0.999999981,0.999999984,0.999999996
423,0.904950997,0.913767828,0.930897711,0.958009593,0.959673667,0.967324707,0.976670761,0.986167893,0.988278124,0.98852042,0.996361871,0.996687666,0.998593072,0.997916711,0.99934636,0.999658764,0.999697306,0.999820631,0.999921161,0.999977215,0.999985323,0.999991715,0.999997294,0.999998734,0.999999658,0.999999712,0.999999926,0.999999967,0.999999984,0.999999986,0.999999997
424,0.9064326,0.915135316,0.932121512,0.958862646,0.960546426,0.968095175,0.977288449,0.98657175,0.988638374,0.988893432,0.996499304,0.99681928,0.998656275,0.998012336,0.999379883,0.999676891,0.999714061,0.99983179,0.999926392,0.999978817,0.999986348,0.99999238,0.99999753,0.999998849,0.999999692,0.99999974,0.999999934,0.999999971,0.999999986,0.999999987,0.999999997
425,0.907897326,0.916486651,0.93332877,0.959701755,0.961404041,0.96885089,0.977892607,0.98696557,0.988989147,0.989256103,0.996632126,0.996946249,0.998716912,0.998104038,0.999411834,0.999694131,0.999729959,0.999842306,0.9999313,0.999980312,0.999987305,0.999992994,0.999997747,0.999998954,0.999999722,0.999999765,0.999999941,0.999999974,0.999999987,0.999999989,0.999999997
426,0.909345253,0.917821922,0.934519607,0.960527073,0.962246685,0.969592047,0.978483448,0.987349546,0.98933064,0.989608656,0.996760469,0.997068712,0.998775073,0.998191955,0.999442281,0.99971052,0.999745041,0.999852213,0.999935901,0.999981707,0.999988198,0.999993561,0.999997946,0.99999905,0.999999749,0.999999787,0.999999947,0.999999977,0.999999989,0.99999999,0.999999998
427,0.910776464,0.919141219,0.935694143,0.961338749,0.963074531,0.970318837,0.979061185,0.987723871,0.989663046,0.989951314,0.99688446,0.997186804,0.998830847,0.998276221,0.999471286,0.999726099,0.999759345,0.999861543,0.999940215,0.99998301,0.999989032,0.999994085,0.999998128,0.999999137,0.999999774,0.999999808,0.999999953,0.999999979,0.99999999,0.999999991,0.999999998
428,0.912191042,0.920444633,0.9368525,0.962136934,0.963887749,0.971031454,0.979626031,0.988088733,0.989986556,0.990284294,0.997004225,0.997300659,0.99888432,0.998356967,0.99949891,0.999740903,0.999772907,0.999870326,0.999944257,0.999984224,0.99998981,0.999994568,0.999998295,0.999999217,0.999999797,0.999999827,0.999999958,0.999999982,0.999999991,0.999999992,0.999999998
429,0.91358907,0.921732259,0.937994801,0.962921778,0.964686513,0.971730088,0.980178195,0.988444319,0.990301359,0.990607812,0.997119887,0.997410407,0.998935575,0.998434319,0.999525212,0.999754967,0.999785761,0.999878592,0.999948043,0.999985357,0.999990536,0.999995014,0.999998447,0.99999929,0.999999817,0.999999844,0.999999963,0.999999984,0.999999992,0.999999993,0.999999998
430,0.914970635,0.92300419,0.939121171,0.963693432,0.965470994,0.972414931,0.980717887,0.988790815,0.990607641,0.99092208,0.997231565,0.997516174,0.998984694,0.998508402,0.999550248,0.999768324,0.999797943,0.999886369,0.999951589,0.999986413,0.999991212,0.999995425,0.999998587,0.999999356,0.999999835,0.999999859,0.999999967,0.999999986,0.999999993,0.999999994,0.999999999
431,0.916335823,0.924260522,0.940231732,0.964452045,0.966241365,0.973086174,0.981245314,0.989128404,0.990905585,0.991227309,0.997339378,0.997618083,0.999031754,0.998579334,0.999574074,0.999781007,0.999809482,0.999893682,0.999954908,0.999987396,0.999991843,0.999995804,0.999998714,0.999999416,0.999999852,0.999999873,0.99999997,0.999999987,0.999999994,0.999999995,0.999999999
432,0.917684725,0.92550135,0.941326613,0.965197769,0.966997797,0.973744007,0.981760683,0.989457267,0.991195374,0.991523705,0.997443439,0.997716255,0.999076833,0.998647232,0.99959674,0.999793047,0.999820411,0.999900558,0.999958014,0.999988313,0.999992431,0.999996153,0.999998831,0.999999471,0.999999867,0.999999886,0.999999974,0.999999989,0.999999995,0.999999995,0.999999999
433,0.919017429,0.926726773,0.942405938,0.965930752,0.967740462,0.974388619,0.982264198,0.989777581,0.991477187,0.991811471,0.997543861,0.997810807,0.999120002,0.998712209,0.999618299,0.999804473,0.999830759,0.99990702,0.999960919,0.999989166,0.999992978,0.999996474,0.999998937,0.999999521,0.99999988,0.999999897,0.999999977,0.99999999,0.999999996,0.999999996,0.999999999
434,0.920334026,0.927936889,0.943469836,0.966651144,0.96846953,0.975020198,0.982756064,0.990089523,0.991751198,0.992090809,0.997640753,0.997901855,0.999161335,0.998774374,0.999638799,0.999815315,0.999840553,0.999913091,0.999963636,0.99998996,0.999993488,0.99999677,0.999999034,0.999999567,0.999999892,0.999999907,0.999999979,0.999999991,0.999999996,0.999999996,0.999999999
