Design Life =~ ,80 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Temperature < ,20 deg C water temp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg ,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
shape parameter = ,1.9944,1.9965,1.9954,1.9844,1.9918,1.9878,1.9907,1.9859,1.9831,1.987,1.9854,1.9867,1.9878,1.999,1.9868,1.9904,1.9954,1.9962,1.9889,1.9919,1.9901,1.988,1.9944,1.9866,1.9931,1.9982,1.9938,1.973,1.9913,1.9834,1.9797
scale parameter = ,49.398,48.818,48.342,47.775,47.39,46.936,46.417,46.021,45.478,45.105,44.589,44.194,43.666,43.387,42.775,42.412,41.969,41.496,41.051,40.581,40.131,39.684,39.188,38.741,38.269,37.918,37.409,36.713,36.519,35.877,35.476
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time/Age [years],20 deg,21 deg,22 deg,23 deg,24 deg,25 deg,26 deg,27 deg,28 deg,29 deg,30 deg,31 deg,32 deg,33 deg,34 deg,35 deg,36 deg,37 deg,38 deg,39 deg,40 deg,41 deg,42 deg,43 deg,44 deg,45 deg,46 deg,47 deg,48 deg,49 deg,50 deg
207,0.999999973,0.999999983,0.999999988,0.999999989,0.999999993,0.999999995,0.999999997,0.999999998,0.999999998,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208,0.999999977,0.999999986,0.99999999,0.999999991,0.999999995,0.999999996,0.999999997,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209,0.999999981,0.999999988,0.999999991,0.999999992,0.999999995,0.999999996,0.999999998,0.999999998,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210,0.999999984,0.99999999,0.999999993,0.999999994,0.999999996,0.999999997,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211,0.999999986,0.999999992,0.999999994,0.999999995,0.999999997,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,0.999999988,0.999999993,0.999999995,0.999999996,0.999999997,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,0.99999999,0.999999994,0.999999996,0.999999996,0.999999998,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,0.999999992,0.999999995,0.999999996,0.999999997,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.999999993,0.999999996,0.999999997,0.999999997,0.999999999,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,0.999999994,0.999999997,0.999999998,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,0.999999995,0.999999997,0.999999998,0.999999998,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.999999996,0.999999998,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.999999997,0.999999998,0.999999999,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.999999997,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,0.999999998,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
